company,source_row_index,title,location,publish_date,post_url,business_line,filter_keep,filter_reasons,source_schema
阿里巴巴,12,数据技术及产品部-数据产品经理-DataAgent方向,杭州,2026-06-02,https://talent-holding.alibaba.com/off-campus/position-detail?positionId=100015300002&track_id=SSP1780969970339yICMZrfGbO3259,产品类-平台型,True,,alibaba_family
阿里巴巴,13,ATH-AI创新事业部-Qoder 产品经理-AI 创新方向,北京 / 杭州,2026-06-07,https://talent-holding.alibaba.com/off-campus/position-detail?positionId=100011623001&track_id=SSP1780969970339xkqHhdXdAo6581,产品类-商业型,True,,alibaba_family
阿里巴巴,14,达摩院-RISC-V IP 产品经理-RISC-V及生态,杭州 / 上海,2026-05-26,https://talent-holding.alibaba.com/off-campus/position-detail?positionId=100017000008&track_id=SSP1780969970339JdIzUcUuxY9338,阿里巴巴,False,要求5年以上工作经验,alibaba_family
阿里巴巴,15,企业智能事业部-高级产品经理-HR域,杭州,2026-06-04,https://talent-holding.alibaba.com/off-campus/position-detail?positionId=100011300005&track_id=SSP1780969970339RgiMQVmnQh2905,产品类-平台型,True,,alibaba_family
阿里巴巴,16,企业智能事业部-AI产品经理-AI Agent,杭州,2026-04-30,https://talent-holding.alibaba.com/off-campus/position-detail?positionId=100013760001&track_id=SSP1780969970339sCiGPXLQiS3569,产品类-平台型,True,,alibaba_family
阿里巴巴,17,达摩院-CPU产品经理-RISC V及生态,上海,2026-06-01,https://talent-holding.alibaba.com/off-campus/position-detail?positionId=100008400004&track_id=SSP1780969970339vURJKsbZuu2806,产品类-平台型,False,要求5年以上工作经验,alibaba_family
阿里巴巴,18,数据技术及产品部-评测平台产品经理-杭州,杭州,2026-06-02,https://talent-holding.alibaba.com/off-campus/position-detail?positionId=100010400010&track_id=SSP1780969970339QRezCQUfIM7279,产品类-平台型,True,,alibaba_family
阿里巴巴,19,乌鸫科技-产品经理-CFO,杭州,2026-05-19,https://talent-holding.alibaba.com/off-campus/position-detail?positionId=100008380017&track_id=SSP1780969970339BPMwmzuZdw9796,产品-产品解决方案,False,要求5年以上工作经验,alibaba_family
阿里巴巴,20,AI创新事业部-AIGC产品经理 / 高级产品专家（多模态方向）-未来生活实验室,北京 / 杭州,2026-05-20,https://talent-holding.alibaba.com/off-campus/position-detail?positionId=100007080003&track_id=SSP1780969970339oCiMlTverm5142,产品类-用户型,True,,alibaba_family
阿里巴巴,21,企业智能事业部-资深产品经理-HR域,杭州,2026-04-24,https://talent-holding.alibaba.com/off-campus/position-detail?positionId=100010080024&track_id=SSP1780969970339WCijiqrSul9293,产品类-平台型,True,,alibaba_family
阿里巴巴,22,数据技术及产品部-大模型产品经理-语音评测方向,北京 / 杭州,2026-05-21,https://talent-holding.alibaba.com/off-campus/position-detail?positionId=100013840007&track_id=SSP1780969970339VbvOHLUaKH6376,阿里巴巴,True,,alibaba_family
阿里国际,23,LAZADA-电商平台交易支付产品经理-杭州,杭州,2026-05-09,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100000515013&track_id=SSP1780969971970RDDXEGJfta2605,LAZADA,True,,alibaba_family
阿里国际,24,阿里国际站-产品经理（CRM）-数字营销,杭州,2026-05-18,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100022975017&track_id=SSP1780969971970OBkGWQhDgx7259,阿里集团 / 产品类-平台型,True,,alibaba_family
阿里国际,25,阿里国际-高级产品经理（物流采购）-杭州,杭州,2026-05-14,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100022915030&track_id=SSP1780969971970HdspjPWxlx2881,AE&天淘物流 / 产品类-平台型,True,,alibaba_family
阿里国际,26,阿里国际-风控产品经理-杭州,杭州,2026-05-19,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100013355003&track_id=SSP1780969971970QTrUGQhYhP5371,阿里集团 / 产品类-平台型,True,,alibaba_family
阿里国际,27,品牌业务发展中心-产品专家/高级产品经理-杭州,杭州,2023-12-06,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=1083509&track_id=SSP1780969971970GXOZtWsptn7344,阿里集团 / 产品类-用户型,False,发布日期早于2026-03-09；要求5年以上工作经验,alibaba_family
阿里国际,28,全球速卖通事业部(AliExpress)-交易&逆向产品经理-杭州,杭州,2026-05-21,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=1093401&track_id=SSP1780969971970xDCKlcfWqE5220,阿里集团 / 产品类-平台型,True,,alibaba_family
阿里国际,29,阿里国际站-交易&金融产品团队-AI交易产品经理,杭州,2026-03-12,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100003715007&track_id=SSP1780969971970bHqhaMIpVF9202,阿里集团 / 产品类-用户型,False,要求5年以上工作经验,alibaba_family
阿里国际,30,阿里国际站-AI 产品经理 — Agentic Platform-Accio Work,杭州,2026-04-11,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100021895007&track_id=SSP1780969971970DYaaanebLM9975,阿里集团 / 产品类-用户型,True,,alibaba_family
阿里国际,31,阿里国际站-资金业务发展&产品团队-AI资金&金融产品经理,深圳 / 杭州,2026-05-21,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100022935026&track_id=SSP1780969971970PyZKEcNeUc5253,阿里集团 / 产品类-平台型,False,要求5年以上工作经验,alibaba_family
阿里国际,32,阿里国际-物流产品经理-杭州,杭州,2026-06-03,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100022955035&track_id=SSP1780969971970OjNtUIugJs9308,AE&天淘物流 / 综合类-物流,True,,alibaba_family
阿里国际,33,全球速卖通事业部(AliExpress)-搜推机制产品经理-杭州,杭州,2026-05-18,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100022955021&track_id=SSP1780969971970NuaAZrNKLl5711,阿里集团 / 产品类-用户型,False,要求5年以上工作经验,alibaba_family
阿里国际,34,全球速卖通事业部(AliExpress)-商品产品经理（天淘海外）-杭州,杭州,2026-05-06,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=300024222&track_id=SSP1780969971970qRppxzBiev4330,阿里集团 / 产品类-商业型,True,,alibaba_family
阿里国际,35,阿里国际站-AI产品经理/专家-杭州,杭州,2026-05-21,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100022915034&track_id=SSP1780969971970JBuzXMBJHh3593,阿里集团 / 产品类-用户型,True,,alibaba_family
阿里国际,36,阿里国际站-用户产品经理（AI+商详）-亚太市场-杭州,杭州,2026-06-03,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100021895010&track_id=SSP1780969971970EWFZZOgpuV2379,阿里集团 / 产品类-用户型,True,,alibaba_family
阿里国际,37,阿里国际-高级AI产品经理（业财）-杭州,杭州,2026-05-12,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100018795002&track_id=SSP1780969971970bNNSYruIXA5256,阿里集团 / 产品类-平台型,False,要求5年以上工作经验,alibaba_family
阿里国际,38,LAZADA-商家结算产品经理-杭州,杭州,2026-04-27,https://aidc-jobs.alibaba.com/off-campus/position-detail?positionId=100022915003&track_id=SSP1780969971970ZmWJUnGAGx5638,LAZADA,True,,alibaba_family
阿里云,39,阿里云智能-终端智能创新业务 AI 硬件产品经理-杭州/上海/北京/深圳,北京 / 深圳 / 杭州 / 上海,2026-06-08,https://careers.aliyun.com/off-campus/position-detail?positionId=100009623004&track_id=SSP1780969973185SaipcXuuOT9744,云智能集团,False,要求5年以上工作经验,alibaba_family
阿里云,40,ATH事业群-AI 产品经理/专家-AI视频生成-杭州,杭州,2026-06-04,https://careers.aliyun.com/off-campus/position-detail?positionId=100012503001&track_id=SSP1780969973185EQAnRTjlxv3294,云智能集团,False,要求5年以上工作经验,alibaba_family
阿里云,41,阿里云智能-AI原生数据库产品经理-北京/杭州,北京 / 杭州,2026-06-01,https://careers.aliyun.com/off-campus/position-detail?positionId=100014403005&track_id=SSP1780969973185SlhKHDNyWD9946,云智能集团,True,,alibaba_family
阿里云,42,阿里云智能-AI Agent 产品经理-秒悟-杭州,杭州,2026-05-29,https://careers.aliyun.com/off-campus/position-detail?positionId=100007603004&track_id=SSP1780969973185ngyVRuubYa5562,云智能集团,True,,alibaba_family
阿里云,43,ATH事业群-AI Agent产品经理-杭州/北京,北京 / 杭州,2026-05-27,https://careers.aliyun.com/off-campus/position-detail?positionId=100014423005&track_id=SSP1780969973185pbZdADuhdS8280,云智能集团,False,要求5年以上工作经验,alibaba_family
阿里云,44,诚云科技-资深产品经理-国际,北京 / 杭州,2026-05-26,https://careers.aliyun.com/off-campus/position-detail?positionId=100014323002&track_id=SSP1780969973185lSVlYsJLVi2457,诚云科技,True,,alibaba_family
阿里云,45,阿里云智能-终端智能创新业务 AI 产品经理（操作系统方向）-杭州/上海/北京/深圳,北京 / 深圳 / 杭州 / 上海,2026-05-26,https://careers.aliyun.com/off-campus/position-detail?positionId=100009803001&track_id=SSP1780969973185ivSpjBRgUL4749,云智能集团,True,,alibaba_family
阿里云,46,ATH事业群-金融AI产品经理-杭州,杭州,2026-05-26,https://careers.aliyun.com/off-campus/position-detail?positionId=100013763007&track_id=SSP1780969973185DyrdmrnoEx3091,云智能集团,True,,alibaba_family
阿里云,47,阿里云智能-产品经理-研发智能体方向,北京 / 杭州,2026-05-25,https://careers.aliyun.com/off-campus/position-detail?positionId=100010243001&track_id=SSP1780969973185RFBJWOMjsS7275,云智能集团,True,,alibaba_family
阿里云,48,阿里云智能-AI解决方案产品经理（Agent /AIGC/CV/多模态模型/LLM方向）-杭州,杭州,2026-05-18,https://careers.aliyun.com/off-campus/position-detail?positionId=100012883001&track_id=SSP1780969973185ZvqCDshzaj7160,云智能集团,False,要求5年以上工作经验,alibaba_family
阿里云,49,ATH事业群-AI原生应用产品经理-杭州,杭州,2026-05-18,https://careers.aliyun.com/off-campus/position-detail?positionId=100011383005&track_id=SSP1780969973185WsnUfNqrVu6957,云智能集团,True,,alibaba_family
阿里云,50,阿里云智能-产品经理-AI PaaS产品,杭州,2026-05-11,https://careers.aliyun.com/off-campus/position-detail?positionId=100006583007&track_id=SSP1780969973185EuaWOWpsxM5614,云智能集团,False,要求5年以上工作经验,alibaba_family
阿里云,51,阿里云智能-AI产品经理-Agent协作平台,上海,2026-05-11,https://careers.aliyun.com/off-campus/position-detail?positionId=100013483004&track_id=SSP1780969973185HsgcZMmobH3405,云智能集团,False,要求5年以上工作经验,alibaba_family
阿里云,52,阿里云智能-终端智能创新业务 AI 产品经理（桌面Agent方向）-杭州/上海/北京/深圳,北京 / 深圳 / 杭州 / 上海,2026-04-28,https://careers.aliyun.com/off-campus/position-detail?positionId=100009663004&track_id=SSP1780969973185XaInhEueWk5511,云智能集团,True,,alibaba_family
阿里云,53,阿里云智能-终端智能创新业务 AI 产品经理（AI应用方向）-杭州/上海/北京/深圳,北京 / 深圳 / 杭州 / 上海,2026-04-27,https://careers.aliyun.com/off-campus/position-detail?positionId=100009683004&track_id=SSP1780969973185uCXKTdLuWW6430,云智能集团,True,,alibaba_family
阿里云,54,阿里云智能-产品经理-Salesforce on Aliyun,杭州,2026-04-18,https://careers.aliyun.com/off-campus/position-detail?positionId=100011563002&track_id=SSP1780969973185kgNxBPfZVh6997,云智能集团,True,,alibaba_family
阿里云,55,阿里云智能-无影产品经理-杭州,杭州,2026-04-14,https://careers.aliyun.com/off-campus/position-detail?positionId=100009823002&track_id=SSP1780969973185aLUhYYhyWD7353,云智能集团,True,,alibaba_family
钉钉,56,悟空事业部-AI产品经理-悟空电商,杭州,2026-06-08,https://talent.dingtalk.com/off-campus/position-detail?positionId=100018620016&track_id=SSP1780969973639iFFNIsjkMI7759,产品类-平台型,True,,alibaba_family
钉钉,57,钉钉-产品经理-钉钉AI表格/文档方向,杭州,2026-06-02,https://talent.dingtalk.com/off-campus/position-detail?positionId=7000036443&track_id=SSP1780969973639aFDNxUdZOY4742,产品类-用户型,True,,alibaba_family
钉钉,58,悟空事业部-Agent平台产品经理-企业悟空,杭州,2026-06-03,https://talent.dingtalk.com/off-campus/position-detail?positionId=100018500002&track_id=SSP1780969973639fnlaHBZijl9486,产品类-平台型,True,,alibaba_family
钉钉,59,钉钉-AI听记-产品经理,杭州,2026-05-31,https://talent.dingtalk.com/off-campus/position-detail?positionId=7000036935&track_id=SSP1780969973639gDpLyswOBP9236,产品类-用户型,True,,alibaba_family
钉钉,60,钉钉-智能硬件产品经理-杭州,杭州,2026-06-08,https://talent.dingtalk.com/off-campus/position-detail?positionId=100008640012&track_id=SSP1780969973639kCyswWFfzT2992,产品类-商业型,True,,alibaba_family
钉钉,61,钉钉-产品经理-大客户产品,杭州,2026-05-31,https://talent.dingtalk.com/off-campus/position-detail?positionId=7000042817&track_id=SSP1780969973639EpdDgomzGF3293,产品类-商业型,True,,alibaba_family
钉钉,62,钉钉-AI产品经理-开放平台,杭州,2026-06-08,https://talent.dingtalk.com/off-campus/position-detail?positionId=100011660008&track_id=SSP1780969973639kiVYVWUqXc9873,产品类-用户型,True,,alibaba_family
钉钉,63,悟空事业部-AI产品经理-智能合同,杭州,2026-05-31,https://talent.dingtalk.com/off-campus/position-detail?positionId=100011420020&track_id=SSP1780969973639mhnixipdKO8540,产品类-商业型,True,,alibaba_family
钉钉,64,钉钉-IM沟通产品经理-AI方向,杭州,2026-06-02,https://talent.dingtalk.com/off-campus/position-detail?positionId=7000037262&track_id=SSP1780969973639UhRDekHjnk7885,产品类-平台型,False,要求5年以上工作经验,alibaba_family
钉钉,65,钉钉-产品经理-标注平台,杭州,2026-06-05,https://talent.dingtalk.com/off-campus/position-detail?positionId=100010160014&track_id=SSP1780969973639fVcXIEuJcH6740,产品类-平台型,True,,alibaba_family
钉钉,66,悟空事业部-AI产品经理-杭州,杭州,2026-06-02,https://talent.dingtalk.com/off-campus/position-detail?positionId=7000037412&track_id=SSP1780969973639BfkErnbtOa6602,产品类-用户型,False,要求5年以上工作经验,alibaba_family
高德,67,高德-具身智能硬件产品经理-具身业务部,北京,2026-05-11,https://talent.amap.com/off-campus/position-detail?positionId=100007600006&track_id=SSP1780969973968xHylhwXdUS3885,高德,False,要求5年以上工作经验,alibaba_family
高德,68,高德-LBS策略产品经理-打车,北京,2026-05-09,https://talent.amap.com/off-campus/position-detail?positionId=5000011402&track_id=SSP1780969973968AgMBBVzpRg2293,产品类-用户型,True,,alibaba_family
高德,69,高德-风控产品经理-打车,北京,2026-04-27,https://talent.amap.com/off-campus/position-detail?positionId=100007060007&track_id=SSP1780969973968gMzpPPFEfl8704,产品类-平台型,True,,alibaba_family
高德,70,高德-软硬结合产品经理-具身方向,北京,2026-05-18,https://talent.amap.com/off-campus/position-detail?positionId=100015580001&track_id=SSP1780969973968gWzFLbYbdO7800,高德,False,要求5年以上工作经验,alibaba_family
高德,71,高德-平台产品经理-AI方向,北京,2026-05-27,https://talent.amap.com/off-campus/position-detail?positionId=100017240002&track_id=SSP1780969973968WnyWozDjks9110,产品类-平台型,True,,alibaba_family
高德,72,高德-商业化广告产品经理 - 流量策略方向（端变现）-信息业务中心,北京,2026-04-28,https://talent.amap.com/off-campus/position-detail?positionId=100012360001&track_id=SSP1780969973968EQZCFnIlPT3945,产品类-平台型,False,要求5年以上工作经验,alibaba_family
高德,73,高德-AI产品经理（商家成长方向）-信息业务中心,北京,2026-05-20,https://talent.amap.com/off-campus/position-detail?positionId=100016040002&track_id=SSP1780969973968fwRFrmitiH2580,产品类-平台型,True,,alibaba_family
盒马,74,盒马-商品产品经理-上海,上海,2026-06-05,https://hire.freshippo.com/off-campus/position-detail?positionId=100018620012&track_id=SSP1780969974268IsvIlPPHho8917,盒马,False,要求5年以上工作经验,alibaba_family
盒马,75,盒马-营销策略产品经理-上海,上海,2026-05-11,https://hire.freshippo.com/off-campus/position-detail?positionId=6000066810&track_id=SSP1780969974268UxYDcXGeVh7805,盒马,True,,alibaba_family
盒马,76,盒马-AI产品经理（导购方向）-上海,上海,2026-03-26,https://hire.freshippo.com/off-campus/position-detail?positionId=6000065021&track_id=SSP1780969974268HRJJnwlnfY7433,盒马,True,,alibaba_family
盒马,77,盒马-导购产品经理-上海,上海,2026-06-05,https://hire.freshippo.com/off-campus/position-detail?positionId=100018640011&track_id=SSP1780969974268eCcSRLEItE6873,盒马,True,,alibaba_family
千问,78,千问事业部-夸克网盘生态（分享&快传方向）产品经理-北京,北京,2026-06-01,https://talent.quark.cn/off-campus/position-detail?positionId=100007800007&track_id=SSP1780969974577vAcvkbHRrC1624,产品类-用户型,False,要求5年以上工作经验,alibaba_family
千问,79,千问事业部-AIGC产品经理（超级汇川）-北京,北京,2026-06-03,https://talent.quark.cn/off-campus/position-detail?positionId=100010180020&track_id=SSP1780969974577KkIHWyNssx2761,产品类-商业型,True,,alibaba_family
千问,80,千问事业部-夸克-商业化产品经理-AI 浏览器,北京,2026-06-01,https://talent.quark.cn/off-campus/position-detail?positionId=100011100012&track_id=SSP1780969974577BvoDsWfNET5807,产品类-商业型,True,,alibaba_family
千问,81,千问事业部-千问 Agent产品经理-北京/杭州,北京 / 杭州,2026-05-26,https://talent.quark.cn/off-campus/position-detail?positionId=100010200013&track_id=SSP1780969974577zhaTesCKSA7556,产品类-用户型,True,,alibaba_family
千问,82,千问事业部-夸克搜索-内容策略产品经理-北京/杭州,北京 / 杭州,2026-06-08,https://talent.quark.cn/off-campus/position-detail?positionId=100008920001&track_id=SSP1780969974577HuqMbXVekX6339,产品类-用户型,True,,alibaba_family
千问,83,千问事业部-千问-AI工具产品经理-北京/广州,北京 / 广州,2026-05-22,https://talent.quark.cn/off-campus/position-detail?positionId=100011400011&track_id=SSP1780969974577evbWosKISQ8273,产品类-用户型,True,,alibaba_family
千问,84,千问事业部-多模态问答产品经理-VQA图片问答方向,北京 / 杭州,2026-05-11,https://talent.quark.cn/off-campus/position-detail?positionId=100013180014&track_id=SSP1780969974577FOdraiuark4792,产品类-用户型,True,,alibaba_family
千问,85,千问事业部-千问C端产品经理-北京/杭州,北京 / 杭州,2026-05-20,https://talent.quark.cn/off-campus/position-detail?positionId=100010200012&track_id=SSP1780969974577cBSmEAisBR3221,产品类-用户型,True,,alibaba_family
千问,86,千问事业部-千问策略产品经理-北京/杭州,北京 / 杭州,2026-05-26,https://talent.quark.cn/off-campus/position-detail?positionId=100010300008&track_id=SSP1780969974577UVCkOiBUwU4346,产品类-用户型,True,,alibaba_family
千问,87,千问事业部-全屋智能C端产品经理-杭州,杭州,2026-04-22,https://talent.quark.cn/off-campus/position-detail?positionId=7000046515&track_id=SSP1780969974577YJhxkaDEeN9943,产品类-用户型,False,要求5年以上工作经验,alibaba_family
千问,88,千问事业部-千问/夸克-语音AI产品经理-杭州/北京,北京 / 杭州,2026-05-07,https://talent.quark.cn/off-campus/position-detail?positionId=100008180002&track_id=SSP1780969974577wdJyIMgyAY6972,产品类-用户型,True,,alibaba_family
千问,89,千问事业部-AI 产品经理 - 千问语音Agent-北京/杭州,北京 / 杭州,2026-05-25,https://talent.quark.cn/off-campus/position-detail?positionId=100010900011&track_id=SSP1780969974577XkMqbNJhjS4293,产品类-用户型,True,,alibaba_family
千问,90,千问事业部-千问C端主对话产品经理-北京/杭州,北京 / 杭州,2026-05-18,https://talent.quark.cn/off-campus/position-detail?positionId=100008760022&track_id=SSP1780969974577JeFacdJVWd9826,产品类-用户型,True,,alibaba_family
千问,91,千问事业部-AI策略产品经理-图像/视频创作方向,北京,2026-06-01,https://talent.quark.cn/off-campus/position-detail?positionId=100010200011&track_id=SSP1780969974577LxsochSvhK6344,产品类-用户型,True,,alibaba_family
千问,92,千问事业部-夸克主端产品经理-广州、北京,北京 / 广州,2025-12-15,https://talent.quark.cn/off-campus/position-detail?positionId=7000003907&track_id=SSP1780969974577SEgfeMzGKr3911,产品类-用户型,False,发布日期早于2026-03-09,alibaba_family
千问,93,千问事业部-AI产品经理-杭州,杭州,2026-05-19,https://talent.quark.cn/off-campus/position-detail?positionId=7000025002&track_id=SSP1780969974577dOVKoYalqF9052,产品类-平台型,True,,alibaba_family
千问,94,千问事业部-AI 商业化产品经理（全域营销业务）-北京,北京,2026-06-03,https://talent.quark.cn/off-campus/position-detail?positionId=100015480001&track_id=SSP1780969974577DrPrSMPjJt3099,产品类-商业型,True,,alibaba_family
千问,95,千问事业部-广告产品经理(超级汇川)-北京,北京,2026-05-27,https://talent.quark.cn/off-campus/position-detail?positionId=100010320013&track_id=SSP1780969974577awTiLlJHOO5697,产品类-商业型,True,,alibaba_family
千问,96,千问事业部-AI智投产品经理（超级汇川）-北京,北京,2026-05-27,https://talent.quark.cn/off-campus/position-detail?positionId=100010280018&track_id=SSP1780969974577VrJWrhhOCS8684,产品类-商业型,True,,alibaba_family
千问,97,千问事业部-用户产品经理-书旗小说APP,北京,2026-06-08,https://talent.quark.cn/off-campus/position-detail?positionId=100012780005&track_id=SSP1780969974577iBWmCcwnJK1505,产品类-用户型,True,,alibaba_family
千问,98,千问事业部-大模型应用产品经理-软硬件结合方向-杭州/北京,北京 / 杭州,2026-05-08,https://talent.quark.cn/off-campus/position-detail?positionId=100010920020&track_id=SSP1780969974577RUNazBVifd8830,产品类-用户型,True,,alibaba_family
千问,99,千问事业部-UC客户端产品经理-用户运营方向,广州,2026-05-27,https://talent.quark.cn/off-campus/position-detail?positionId=100017180002&track_id=SSP1780969974577KNxcUkrikA6908,产品类-用户型,True,,alibaba_family
千问,100,千问事业部-商业化产品经理（夸克/UC/书旗）-北京,北京,2026-05-27,https://talent.quark.cn/off-campus/position-detail?positionId=100012140001&track_id=SSP1780969974577qzYBmGKXBh3393,产品类-商业型,False,要求5年以上工作经验,alibaba_family
淘宝闪购,101,淘宝闪购-行业解决方案产品经理-生鲜超市,杭州,2026-03-24,https://talent.ele.me/off-campus/position-detail?positionId=100002749039&track_id=SSP1780969974893YEuTFCkvGW9630,淘宝闪购 / 产品类-商业型,True,,alibaba_family
淘宝闪购,102,淘宝闪购-渠道创新合作产品经理-上海,上海,2026-05-22,https://talent.ele.me/off-campus/position-detail?positionId=100002789002&track_id=SSP1780969974893hAOSpPefSJ6470,淘宝闪购 / 产品类-商业型,True,,alibaba_family
淘宝闪购,103,淘宝闪购-AI产品经理-地区经营,上海,2026-03-23,https://talent.ele.me/off-campus/position-detail?positionId=100002829006&track_id=SSP1780969974893JOHhEQRiQe7581,淘宝闪购 / 产品类-平台型,True,,alibaba_family
淘宝闪购,104,淘宝闪购-AI产品经理（零售搜索/商品方向）-上海/杭州,上海,2026-04-03,https://talent.ele.me/off-campus/position-detail?positionId=5000041118&track_id=SSP1780969974893ZXyMsMYTtz2405,淘宝闪购 / 运营-产品运营,True,,alibaba_family
淘天,105,M&T事业部-自营仓储产品经理-杭州,杭州,2026-06-03,https://talent.taotian.com/off-campus/position-detail?positionId=100008140002&track_id=SSP1780969975591rkEwEijcNe5974,淘天,True,,alibaba_family
淘天,106,天猫事业部-天猫国际AI产品经理（供应链）-杭州,杭州,2026-05-27,https://talent.taotian.com/off-campus/position-detail?positionId=100017180001&track_id=SSP1780969975591YnVduZoAJR1730,淘天,True,,alibaba_family
淘天,107,M&T事业部-产业带运营-导购产品经理,杭州,2026-05-28,https://talent.taotian.com/off-campus/position-detail?positionId=100016760005&track_id=SSP1780969975591MstBOZlcZx7961,淘天,True,,alibaba_family
淘天,108,淘天集团-AI产品经理-ideaLAB,杭州,2026-06-01,https://talent.taotian.com/off-campus/position-detail?positionId=100018200002&track_id=SSP1780969975591QIwmloUZcQ5736,淘天,True,,alibaba_family
淘天,109,淘天直播电商-频道产品经理-杭州,杭州,2026-05-27,https://talent.taotian.com/off-campus/position-detail?positionId=100014100008&track_id=SSP1780969975591taYxTuPSJa3026,淘天,True,,alibaba_family
淘天,110,淘宝平台事业部-智能产品经理-商家服务,杭州,2026-04-23,https://talent.taotian.com/off-campus/position-detail?positionId=100010040045&track_id=SSP1780969975591JwXUqDwGOx5115,淘天,True,,alibaba_family
淘天,111,天猫事业部-C端产品经理（U先试用）-杭州,杭州,2026-05-29,https://talent.taotian.com/off-campus/position-detail?positionId=100011960002&track_id=SSP1780969975591tOpPHXnnkv8451,淘天,True,,alibaba_family
淘天,112,阿里妈妈-商业化产品经理（无线小程序广告）-杭州/北京,北京 / 杭州,2026-05-29,https://talent.taotian.com/off-campus/position-detail?positionId=100017460003&track_id=SSP1780969975591CavxEXYlvf9050,淘天,True,,alibaba_family
淘天,113,智能算法产品事业部-平台产品经理专家-杭州,杭州,2026-05-25,https://talent.taotian.com/off-campus/position-detail?positionId=100009920007&track_id=SSP1780969975591RekjdwCKCB1828,淘天,True,,alibaba_family
淘天,114,淘宝平台事业部-端用户产品经理-端用户产品,杭州,2026-05-15,https://talent.taotian.com/off-campus/position-detail?positionId=100014540004&track_id=SSP1780969975591ivGshmYIsI9988,淘天,True,,alibaba_family
淘天,115,营销平台及市场部-用户产品经理-杭州,杭州,2026-05-27,https://talent.taotian.com/off-campus/position-detail?positionId=100017300001&track_id=SSP1780969975591mWmxygNvnr9730,淘天,True,,alibaba_family
